index,Amount,Amount_log,Day,Month,Year,Weekday,Is_Weekend,Quarter,Days_Since_First,City_Freq,Card Type_Freq,Exp Type_Freq,Exp Type
4893,191608.0,12.163212116275831,28,6,2014,5,1,2,267,3491,6840,4762,Transport
17685,297254.0,12.602345635269424,28,6,2014,5,1,2,267,11,6447,5257,Luxury
12614,51682.0,10.852884186307278,28,6,2014,5,1,2,267,3493,6367,5078,Essential
21816,231686.0,12.35314260181145,28,6,2014,5,1,2,267,773,6840,4762,Essential
2534,84361.0,11.342872342230129,28,6,2014,5,1,2,267,3493,6840,5257,Essential
13874,125616.0,11.740992874175678,28,6,2014,5,1,2,267,3493,6398,4762,Essential
19781,275029.0,12.52463546160782,28,6,2014,5,1,2,267,9,6840,5257,Essential
12287,133486.0,11.801759373803716,28,6,2014,5,1,2,267,3493,6398,4762,Essential
23970,116018.0,11.661509249779323,28,6,2014,5,1,2,267,764,6840,5257,Essential
25407,111111.0,11.618293980596055,28,6,2014,5,1,2,267,774,6367,738,Essential
8708,96444.0,11.47672817665834,28,6,2014,5,1,2,267,3482,6447,5257,Essential
10399,65702.0,11.092899865530676,28,6,2014,5,1,2,267,3493,6447,5257,Essential
13744,278704.0,12.537909153746858,28,6,2014,5,1,2,267,3491,6840,5078,Essential
2542,209223.0,12.2511607273461,28,6,2014,5,1,2,267,3491,6398,5257,Essential
12776,139993.0,11.849354843530191,28,6,2014,5,1,2,267,3552,6398,4754,Essential
14135,64547.0,11.075164412061245,28,6,2014,5,1,2,267,7,6447,5257,Essential
12386,245226.0,12.409939591174568,28,6,2014,5,1,2,267,3493,6840,5257,Essential
12359,194699.0,12.17921519136029,28,6,2014,5,1,2,267,3482,6447,5257,Essential
15689,156238.0,11.959142165120452,28,6,2014,5,1,2,267,4,6367,5078,Essential
21477,265669.0,12.490010216076971,28,6,2014,5,1,2,267,764,6447,4762,Essential
20812,105155.0,11.563200240843852,28,6,2014,5,1,2,267,773,6398,4754,Essential
25277,106655.0,11.577363981107466,28,6,2014,5,1,2,267,764,6840,4762,Essential
21078,222373.0,12.31211592804965,28,6,2014,5,1,2,267,752,6398,5078,Essential
17315,210291.0,12.256252320073257,28,6,2014,5,1,2,267,9,6840,5257,Essential
5934,93943.0,11.450454139044917,28,6,2014,5,1,2,267,3552,6840,5257,Luxury
23375,198724.0,12.199677238441314,29,6,2014,6,1,2,268,752,6447,4754,Essential
1317,143923.0,11.877040661456643,29,6,2014,6,1,2,268,3493,6840,5463,Luxury
1162,104494.0,11.556894502352351,29,6,2014,6,1,2,268,3491,6840,5463,Luxury
11575,25663.0,10.152844510666242,29,6,2014,6,1,2,268,3493,6367,5078,Transport
25262,93866.0,11.449634165727971,29,6,2014,6,1,2,268,773,6840,4754,Transport
1185,63044.0,11.051604036107326,29,6,2014,6,1,2,268,3493,6840,4754,Essential
15186,68807.0,11.139075296231317,29,6,2014,6,1,2,268,4,6398,5257,Transport
16941,19450.0,9.875653761606692,29,6,2014,6,1,2,268,3,6840,4762,Transport
21308,154974.0,11.95101909257012,29,6,2014,6,1,2,268,764,6840,5257,Essential
7577,36399.0,10.502324053624832,29,6,2014,6,1,2,268,3491,6447,5463,Essential
18558,152492.0,11.934873972336746,29,6,2014,6,1,2,268,5,6447,5078,Essential
3881,24796.0,10.118477957093951,29,6,2014,6,1,2,268,3482,6840,4762,Essential
6314,149313.0,11.913806750062074,29,6,2014,6,1,2,268,3482,6447,4754,Luxury
15520,280424.0,12.544061588513424,29,6,2014,6,1,2,268,7,6398,4762,Transport
21686,66463.0,11.10441572667584,29,6,2014,6,1,2,268,749,6398,5078,Essential
7918,69709.0,11.152099058480443,29,6,2014,6,1,2,268,3552,6447,5078,Essential
23227,245382.0,12.41057553420572,29,6,2014,6,1,2,268,773,6840,5257,Essential
7950,158636.0,11.974373852273564,29,6,2014,6,1,2,268,3493,6447,4762,Luxury
679,192039.0,12.165458962644877,29,6,2014,6,1,2,268,3552,6367,5463,Luxury
15461,97946.0,11.49218179503228,29,6,2014,6,1,2,268,4,6398,5078,Essential
25495,147795.0,11.903588223530551,29,6,2014,6,1,2,268,759,6367,738,Luxury
20322,226864.0,12.33211040589484,29,6,2014,6,1,2,268,764,6447,5078,Transport
19215,139041.0,11.842531324745591,29,6,2014,6,1,2,268,6,6447,5078,Essential
7331,12352.0,9.421654227536814,29,6,2014,6,1,2,268,3493,6398,4762,Essential
11508,19790.0,9.89298256789098,29,6,2014,6,1,2,268,3552,6367,5463,Transport
19415,260642.0,12.470906933898544,29,6,2014,6,1,2,268,8,6840,4754,Luxury
12747,21810.0,9.990169708671852,29,6,2014,6,1,2,268,3491,6447,4762,Luxury
20722,268043.0,12.498906425121556,29,6,2014,6,1,2,268,784,6447,4754,Essential
25027,236333.0,12.373001337716648,29,6,2014,6,1,2,268,774,6447,5257,Essential
8763,87728.0,11.382007796448097,29,6,2014,6,1,2,268,3491,6840,4762,Essential
13925,248672.0,12.423894059362356,29,6,2014,6,1,2,268,3482,6367,4754,Essential
24986,93093.0,11.441365014357007,29,6,2014,6,1,2,268,749,6398,5257,Luxury
24911,178463.0,12.09214217918928,29,6,2014,6,1,2,268,784,6367,5078,Transport
1425,5100.0,8.537191877922927,29,6,2014,6,1,2,268,3491,6447,5463,Transport
2099,58538.0,10.977448477763108,29,6,2014,6,1,2,268,3552,6398,5257,Essential
427,81145.0,11.30400528029226,29,6,2014,6,1,2,268,3482,6840,5078,Essential
4997,221562.0,12.308462252405617,29,6,2014,6,1,2,268,3552,6447,5078,Essential
17135,30442.0,10.323611361652953,29,6,2014,6,1,2,268,6,6447,4754,Essential
16669,137443.0,11.830971840403429,29,6,2014,6,1,2,268,4,6447,4762,Essential
23471,102454.0,11.537178956770934,29,6,2014,6,1,2,268,759,6398,5078,Luxury
13314,201363.0,12.212869494530446,29,6,2014,6,1,2,268,3482,6398,4762,Luxury
24758,251497.0,12.435190316204029,29,6,2014,6,1,2,268,773,6398,4762,Essential
21957,110512.0,11.612888440078896,29,6,2014,6,1,2,268,752,6447,4762,Transport
1563,200031.0,12.206232632731538,29,6,2014,6,1,2,268,3482,6398,5463,Essential
9862,13119.0,9.48189306249808,29,6,2014,6,1,2,268,3491,6447,5078,Luxury
12615,94637.0,11.45781436571553,29,6,2014,6,1,2,268,3491,6398,5463,Essential
22553,262741.0,12.478927841082523,29,6,2014,6,1,2,268,784,6840,4754,Essential
850,55074.0,10.916451171670545,30,6,2014,0,0,2,269,3482,6840,4762,Essential
18940,158576.0,11.973995558751117,30,6,2014,0,0,2,269,7,6398,5257,Essential
12794,97656.0,11.489216618323422,30,6,2014,0,0,2,269,3491,6398,4762,Transport
17842,278882.0,12.538547618010965,30,6,2014,0,0,2,269,6,6840,5257,Essential
6330,135326.0,11.81544935079114,30,6,2014,0,0,2,269,3493,6840,4762,Essential
12790,10633.0,9.271811694064285,30,6,2014,0,0,2,269,3493,6447,5257,Luxury
10872,222180.0,12.311247643980748,30,6,2014,0,0,2,269,3482,6840,5463,Luxury
6709,75028.0,11.225629984448824,30,6,2014,0,0,2,269,3552,6447,5078,Luxury
22714,173733.0,12.065280672855897,30,6,2014,0,0,2,269,774,6398,5463,Essential
11152,91193.0,11.420744384424516,30,6,2014,0,0,2,269,3493,6840,5257,Luxury
16650,260448.0,12.470162343657424,30,6,2014,0,0,2,269,2,6398,4762,Luxury
19459,151437.0,11.927931579245548,30,6,2014,0,0,2,269,5,6447,4762,Essential
25793,107084.0,11.58137819060467,30,6,2014,0,0,2,269,747,6447,738,Transport
20474,296816.0,12.600871066263094,30,6,2014,0,0,2,269,749,6398,4762,Luxury
20791,269901.0,12.505814209130548,30,6,2014,0,0,2,269,774,6840,5463,Essential
23714,111376.0,11.62067612196317,30,6,2014,0,0,2,269,749,6398,4754,Essential
15740,51052.0,10.840619587781932,30,6,2014,0,0,2,269,5,6447,4762,Transport
23506,129599.0,11.772208062900312,30,6,2014,0,0,2,269,759,6840,4754,Essential
19982,109645.0,11.605012273472472,30,6,2014,0,0,2,269,5,6398,4762,Luxury
17824,260378.0,12.469893540903264,30,6,2014,0,0,2,269,11,6398,4754,Transport
19838,179577.0,12.098364932915109,30,6,2014,0,0,2,269,9,6398,5078,Essential
12695,267191.0,12.495722780076653,30,6,2014,0,0,2,269,3491,6840,5078,Luxury
3546,271381.0,12.511282701412636,30,6,2014,0,0,2,269,3552,6398,4762,Luxury
16693,202465.0,12.218327250197174,30,6,2014,0,0,2,269,6,6367,4754,Essential
10573,240455.0,12.390292399607208,30,6,2014,0,0,2,269,3552,6447,5078,Essential
10484,63508.0,11.058936907121176,30,6,2014,0,0,2,269,3552,6840,5078,Transport
7072,169112.0,12.038322409518967,30,6,2014,0,0,2,269,3493,6840,5257,Essential
12801,39678.0,10.58857735946834,30,6,2014,0,0,2,269,3482,6840,4754,Essential
22374,183873.0,12.122006019411725,30,6,2014,0,0,2,269,759,6367,4754,Transport
9922,115238.0,11.654763511618295,30,6,2014,0,0,2,269,3482,6367,5257,Luxury
6175,166039.0,12.019984002166977,30,6,2014,0,0,2,269,3482,6840,5463,Transport
20302,171225.0,12.050739600317703,30,6,2014,0,0,2,269,774,6447,5078,Essential
19607,130975.0,11.78276937929213,30,6,2014,0,0,2,269,12,6447,5463,Essential
17609,39297.0,10.578928905977142,30,6,2014,0,0,2,269,4,6447,4762,Essential
12871,124407.0,11.731321765901171,30,6,2014,0,0,2,269,3482,6367,5257,Essential
24851,5135.0,8.544029845369797,30,6,2014,0,0,2,269,749,6398,5078,Essential
19095,120547.0,11.699803292845395,30,6,2014,0,0,2,269,8,6398,4762,Essential
19829,3825.59,8.249729346161542,1,7,2014,1,0,3,270,10,6398,5257,Essential
8360,269609.0,12.504731749320529,1,7,2014,1,0,3,270,3491,6447,4762,Transport
21218,26492.0,10.184635826136912,1,7,2014,1,0,3,270,774,6840,5463,Luxury
2445,48730.0,10.794070656866475,1,7,2014,1,0,3,270,3482,6447,5257,Essential
19444,31944.0,10.371770953036444,1,7,2014,1,0,3,270,8,6367,4754,Essential
21766,220279.0,12.30265474337642,1,7,2014,1,0,3,270,759,6447,5463,Luxury
11143,39662.0,10.588174042178206,1,7,2014,1,0,3,270,3482,6447,4762,Essential
16295,99162.0,11.504520239826212,1,7,2014,1,0,3,270,8,6840,5078,Transport
11073,28992.0,10.274809700521592,1,7,2014,1,0,3,270,3552,6398,4754,Luxury
5655,260518.0,12.470431074176078,1,7,2014,1,0,3,270,3482,6398,4762,Essential
7326,234193.0,12.363905110688629,1,7,2014,1,0,3,270,3552,6447,5463,Essential
16310,274579.0,12.522997936451596,1,7,2014,1,0,3,270,10,6447,5463,Luxury
9987,138773.0,11.840601989623554,1,7,2014,1,0,3,270,3482,6367,5463,Essential
9450,150874.0,11.924206958399832,1,7,2014,1,0,3,270,3493,6367,4762,Essential
19974,96424.0,11.47652078307643,1,7,2014,1,0,3,270,3,6840,4754,Luxury
23915,134151.0,11.806728764426946,1,7,2014,1,0,3,270,759,6367,5078,Essential
24655,130319.0,11.777748243275926,1,7,2014,1,0,3,270,774,6447,5257,Luxury
145,385574.9399999859,12.862493443506205,1,7,2014,1,0,3,270,3552,6447,5078,Essential
10909,8078.0,8.997023381479709,1,7,2014,1,0,3,270,3552,6367,4754,Luxury
25100,107989.0,11.589793909226806,1,7,2014,1,0,3,270,749,6840,4754,Essential
18897,15012.0,9.616671771412303,1,7,2014,1,0,3,270,11,6840,5257,Luxury
1270,265778.0,12.490420415368073,1,7,2014,1,0,3,270,3552,6840,5463,Essential
10269,158036.0,11.97058446180909,1,7,2014,1,0,3,270,3491,6840,5257,Essential
10272,168732.0,12.036072862919346,1,7,2014,1,0,3,270,3482,6398,4762,Essential
11534,153148.0,11.939166582693408,1,7,2014,1,0,3,270,3493,6840,5463,Luxury
6291,158763.0,11.975174101842898,1,7,2014,1,0,3,270,3491,6367,4754,Luxury
23661,218141.0,12.292901505864652,1,7,2014,1,0,3,270,759,6367,5257,Essential
10938,225828.0,12.327533354691903,1,7,2014,1,0,3,270,3552,6367,5078,Essential
22530,151460.0,11.928083445049293,1,7,2014,1,0,3,270,784,6398,4754,Essential
21,385574.9399999859,12.862493443506205,1,7,2014,1,0,3,270,3482,6447,5078,Essential
5894,248849.0,12.4246055842867,1,7,2014,1,0,3,270,3493,6367,4762,Essential
14396,130680.0,11.780514517966107,1,7,2014,1,0,3,270,9,6447,5463,Luxury
11185,128297.0,11.76211096201769,1,7,2014,1,0,3,270,3482,6367,4754,Essential
15792,60455.0,11.009671106700557,1,7,2014,1,0,3,270,4,6840,4762,Luxury
18826,258803.0,12.46382629743998,1,7,2014,1,0,3,270,8,6840,5078,Essential
21910,96034.0,11.472467987338952,1,7,2014,1,0,3,270,784,6447,5257,Essential
1568,115547.0,11.657441307028284,2,7,2014,2,0,3,271,3482,6398,5463,Transport
12188,67168.0,11.114967110551458,2,7,2014,2,0,3,271,3493,6447,4762,Essential
13397,176079.0,12.078693716200345,2,7,2014,2,0,3,271,3491,6367,4762,Essential
4729,197143.0,12.19168970516272,2,7,2014,2,0,3,271,3493,6447,5463,Essential
22590,160700.0,11.9873007744816,2,7,2014,2,0,3,271,752,6398,4754,Essential
6550,19253.0,9.865474110337912,2,7,2014,2,0,3,271,3491,6398,5463,Luxury
5217,84127.0,11.340094727529609,2,7,2014,2,0,3,271,3482,6447,5257,Luxury
10013,118740.0,11.684699929551035,2,7,2014,2,0,3,271,3552,6398,4754,Essential
17668,292587.0,12.586520755107202,2,7,2014,2,0,3,271,4,6447,5078,Essential
1667,176483.0,12.080985499688314,2,7,2014,2,0,3,271,3493,6447,5257,Transport
23244,220953.0,12.305709814038376,2,7,2014,2,0,3,271,749,6840,4754,Essential
4140,172487.0,12.058082947816388,2,7,2014,2,0,3,271,3493,6840,4754,Transport
23286,16101.0,9.686698766859926,2,7,2014,2,0,3,271,749,6840,5463,Essential
2953,297434.0,12.602950992701016,2,7,2014,2,0,3,271,3491,6840,4754,Essential
21547,144729.0,11.88262521663165,2,7,2014,2,0,3,271,773,6398,4762,Essential
13538,98246.0,11.49523999491418,2,7,2014,2,0,3,271,3491,6398,5463,Essential
4741,12641.0,9.444779883032243,2,7,2014,2,0,3,271,3482,6398,5257,Luxury
7299,45000.0,10.714439990727769,2,7,2014,2,0,3,271,3482,6367,5078,Luxury
24876,50076.0,10.8213170998263,2,7,2014,2,0,3,271,764,6398,5078,Luxury
885,75806.0,11.235945915651584,2,7,2014,2,0,3,271,3482,6840,4762,Essential
24891,89719.0,11.404448988634144,2,7,2014,2,0,3,271,759,6447,5078,Luxury
9874,93064.0,11.441053452732431,2,7,2014,2,0,3,271,3482,6447,5463,Transport
4799,27267.0,10.213469132482675,2,7,2014,2,0,3,271,3552,6367,4762,Luxury
1932,32526.0,10.389825792650848,2,7,2014,2,0,3,271,3493,6447,5463,Essential
1749,19595.0,9.883080742758466,2,7,2014,2,0,3,271,3491,6398,4754,Essential
20564,55604.0,10.926028404252945,2,7,2014,2,0,3,271,784,6447,4754,Transport
15492,29419.0,10.289429994155428,2,7,2014,2,0,3,271,13,6447,4762,Luxury
13754,222544.0,12.312884607330238,2,7,2014,2,0,3,271,3482,6447,5463,Luxury
15854,110695.0,11.61454298434922,2,7,2014,2,0,3,271,9,6367,5078,Luxury
5074,225595.0,12.3265010679524,2,7,2014,2,0,3,271,3493,6840,4762,Essential
12948,264849.0,12.486918906972672,2,7,2014,2,0,3,271,3482,6840,5257,Essential
2131,272529.0,12.515503978768905,2,7,2014,2,0,3,271,3491,6367,5257,Luxury
16636,164693.0,12.011844485629652,2,7,2014,2,0,3,271,6,6367,5463,Transport
17796,197464.0,12.193316632428973,2,7,2014,2,0,3,271,8,6447,4762,Luxury
16534,45866.0,10.733501183228723,2,7,2014,2,0,3,271,6,6367,4762,Transport
6015,69876.0,11.154491832588034,2,7,2014,2,0,3,271,3482,6398,5463,Luxury
25788,184456.0,12.12517165296885,2,7,2014,2,0,3,271,773,6367,738,Essential
9906,261357.0,12.473646393965293,2,7,2014,2,0,3,271,3491,6840,4762,Transport
8880,241331.0,12.393928857822605,2,7,2014,2,0,3,271,3493,6447,4754,Luxury
21107,17141.0,9.749286871458828,2,7,2014,2,0,3,271,784,6447,5078,Transport
22874,58389.0,10.974899921277585,2,7,2014,2,0,3,271,773,6398,4762,Essential
18501,172612.0,12.058807373451009,2,7,2014,2,0,3,271,14,6840,5257,Essential
14107,104217.0,11.554240138104442,2,7,2014,2,0,3,271,4,6398,5078,Essential
19571,258004.0,12.460734243560928,2,7,2014,2,0,3,271,5,6367,5078,Essential
8030,89229.0,11.398972584894198,2,7,2014,2,0,3,271,3482,6447,4762,Luxury
18587,43260.0,10.675006815282412,2,7,2014,2,0,3,271,10,6367,5257,Essential
14305,184183.0,12.123690536924206,2,7,2014,2,0,3,271,12,6367,5257,Essential
23856,233213.0,12.359711765961803,2,7,2014,2,0,3,271,774,6840,4754,Transport
25124,141321.0,11.858796253651455,2,7,2014,2,0,3,271,773,6367,4754,Luxury
2748,298490.0,12.606495060606482,2,7,2014,2,0,3,271,3493,6447,5257,Luxury
18988,273262.0,12.518189980387437,2,7,2014,2,0,3,271,6,6398,4762,Essential
8809,161563.0,11.992656627974474,2,7,2014,2,0,3,271,3491,6398,4754,Essential
8022,192346.0,12.16705631149006,2,7,2014,2,0,3,271,3482,6447,4754,Essential
14101,262101.0,12.4764890199577,2,7,2014,2,0,3,271,6,6840,5463,Essential
19492,212299.0,12.265755647691348,2,7,2014,2,0,3,271,4,6840,4762,Essential
25083,27045.0,10.205294399033304,2,7,2014,2,0,3,271,759,6367,5257,Transport
23637,118239.0,11.680471736182028,2,7,2014,2,0,3,271,752,6840,4754,Transport
3298,31789.0,10.366907053904848,2,7,2014,2,0,3,271,3552,6367,4754,Transport
9548,40905.0,10.619032030538111,2,7,2014,2,0,3,271,3482,6840,4762,Essential
17150,126104.0,11.744870172237508,3,7,2014,3,0,3,272,3,6398,5078,Essential
8793,174078.0,12.06726449814792,3,7,2014,3,0,3,272,3493,6447,5078,Essential
23048,197177.0,12.19186215306106,3,7,2014,3,0,3,272,774,6447,4754,Essential
12762,58366.0,10.9745059406118,3,7,2014,3,0,3,272,3552,6840,5257,Essential
7967,194863.0,12.180057158326893,3,7,2014,3,0,3,272,3552,6367,4754,Essential
10648,79169.0,11.27935271816548,3,7,2014,3,0,3,272,3491,6398,5078,Essential
20518,265539.0,12.489520767449893,3,7,2014,3,0,3,272,774,6447,5257,Essential
4045,20426.0,9.924612834151077,3,7,2014,3,0,3,272,3493,6447,5078,Essential
23977,58809.0,10.982067187454,3,7,2014,3,0,3,272,747,6398,5463,Luxury
14847,283411.0,12.5546569483204,3,7,2014,3,0,3,272,7,6367,4754,Essential
23402,59371.0,10.991578013744656,3,7,2014,3,0,3,272,784,6840,5463,Luxury
26023,203052.0,12.221222307691336,3,7,2014,3,0,3,272,752,6447,738,Essential
12626,173993.0,12.0667760948435,3,7,2014,3,0,3,272,3552,6398,5257,Essential
16195,27590.0,10.225244911570808,3,7,2014,3,0,3,272,6,6840,5463,Essential
10878,146473.0,11.894603217286082,3,7,2014,3,0,3,272,3552,6367,5257,Luxury
16162,50207.0,10.823929655532758,3,7,2014,3,0,3,272,7,6367,5078,Essential
14344,244504.0,12.406991037585716,3,7,2014,3,0,3,272,4,6367,5257,Transport
24498,133973.0,11.805401030256077,3,7,2014,3,0,3,272,752,6398,5257,Essential
10766,193734.0,12.174246524863722,3,7,2014,3,0,3,272,3552,6398,5257,Luxury
4335,186454.0,12.135945202088378,3,7,2014,3,0,3,272,3493,6367,5078,Essential
20991,105786.0,11.569182917510853,3,7,2014,3,0,3,272,749,6447,5257,Luxury
22227,10711.0,9.279119887371008,3,7,2014,3,0,3,272,764,6447,5078,Transport
1580,89259.0,11.399308738183262,3,7,2014,3,0,3,272,3493,6447,5463,Essential
3755,110961.0,11.616943079339611,3,7,2014,3,0,3,272,3482,6367,5078,Transport
25789,297660.0,12.603710534055232,3,7,2014,3,0,3,272,752,6840,738,Luxury
795,213640.0,12.272052315214143,3,7,2014,3,0,3,272,3552,6840,4762,Essential
10039,64759.0,11.078443407791571,3,7,2014,3,0,3,272,3493,6840,4754,Transport
18857,279508.0,12.540789771416652,3,7,2014,3,0,3,272,6,6398,4754,Transport
18998,142838.0,11.86947340084378,3,7,2014,3,0,3,272,5,6367,5463,Luxury
21083,241430.0,12.394338996964947,3,7,2014,3,0,3,272,747,6447,5078,Essential
16743,22869.0,10.037581287016828,3,7,2014,3,0,3,272,6,6367,4754,Essential
4678,200981.0,12.210970630792366,3,7,2014,3,0,3,272,3491,6398,4762,Essential
18373,212309.0,12.26580274973794,3,7,2014,3,0,3,272,9,6447,5078,Transport
20652,34133.0,10.438049233978704,3,7,2014,3,0,3,272,747,6447,5078,Transport
22921,49743.0,10.814645132298535,3,7,2014,3,0,3,272,752,6447,4762,Essential
3504,278136.0,12.535869077039292,3,7,2014,3,0,3,272,3491,6447,5463,Luxury
19885,14764.0,9.600014794178025,3,7,2014,3,0,3,272,4,6398,4762,Essential
18352,103678.0,11.54905486647786,3,7,2014,3,0,3,272,5,6840,4762,Essential
9785,216454.0,12.285137952626425,3,7,2014,3,0,3,272,3491,6447,5257,Luxury
7122,233374.0,12.360401880844025,3,7,2014,3,0,3,272,3552,6398,5078,Transport
1410,224634.0,12.322232141737116,3,7,2014,3,0,3,272,3491,6447,5463,Luxury
15374,118210.0,11.680226442229833,3,7,2014,3,0,3,272,7,6367,5078,Essential
20601,228087.0,12.337486798383562,3,7,2014,3,0,3,272,764,6447,5078,Luxury
7355,17931.0,9.79434210527533,3,7,2014,3,0,3,272,3482,6447,4762,Essential
14293,295948.0,12.597942421164015,4,7,2014,4,0,3,273,7,6447,4762,Luxury
12552,89780.0,11.405128650612053,4,7,2014,4,0,3,273,3552,6398,4754,Essential
21714,19725.0,9.88969284151394,4,7,2014,4,0,3,273,784,6840,5463,Luxury
20707,211815.0,12.263473252261278,4,7,2014,4,0,3,273,759,6398,4762,Essential
7611,3825.59,8.249729346161542,4,7,2014,4,0,3,273,3482,6840,5078,Luxury
10265,215205.0,12.27935098792199,4,7,2014,4,0,3,273,3552,6840,4754,Essential
18151,83187.0,11.328858385637812,4,7,2014,4,0,3,273,3491,6398,4762,Essential
25250,117884.0,11.677464851968384,4,7,2014,4,0,3,273,747,6447,4754,Essential
22704,127500.0,11.755879486687116,4,7,2014,4,0,3,273,774,6447,5078,Luxury
13160,25246.0,10.136462615763628,4,7,2014,4,0,3,273,3493,6840,5078,Essential
26035,266219.0,12.49207831360101,4,7,2014,4,0,3,273,747,6447,738,Luxury
24813,55073.0,10.916433014447144,4,7,2014,4,0,3,273,759,6398,4762,Essential
1012,248342.0,12.42256613411048,4,7,2014,4,0,3,273,3493,6840,5463,Essential
19294,78743.0,11.273957363309048,4,7,2014,4,0,3,273,9,6840,5078,Luxury
23678,4325.0,8.372398606513004,4,7,2014,4,0,3,273,774,6447,5463,Transport
810,211228.0,12.260698131994063,4,7,2014,4,0,3,273,3491,6840,5257,Transport
13283,188000.0,12.144202560946876,4,7,2014,4,0,3,273,3552,6840,5463,Essential
22653,239171.0,12.384938237350738,4,7,2014,4,0,3,273,774,6398,5463,Luxury
12832,107740.0,11.587485477795312,4,7,2014,4,0,3,273,3482,6367,5463,Essential
12285,297255.0,12.60234899937875,4,7,2014,4,0,3,273,3552,6447,5078,Essential
18416,273253.0,12.518157044540974,4,7,2014,4,0,3,273,3,6447,5078,Essential
21233,160589.0,11.986609812055535,4,7,2014,4,0,3,273,752,6367,4754,Essential
13513,227349.0,12.334245959253156,4,7,2014,4,0,3,273,3491,6367,5463,Essential
14516,267527.0,12.49697951273757,4,7,2014,4,0,3,273,10,6840,5078,Transport
22400,94359.0,11.45487253352161,4,7,2014,4,0,3,273,773,6447,5257,Transport
25370,147630.0,11.902471196196176,4,7,2014,4,0,3,273,749,6447,738,Luxury
15697,284160.0,12.557296257923896,4,7,2014,4,0,3,273,9,6840,4762,Luxury
19455,96740.0,11.479792583309283,4,7,2014,4,0,3,273,7,6447,4754,Essential
13775,287571.0,12.569228542648595,4,7,2014,4,0,3,273,3491,6840,4754,Essential
4308,15705.0,9.66179808393482,4,7,2014,4,0,3,273,3552,6398,5257,Essential
24429,153530.0,11.941657780016738,4,7,2014,4,0,3,273,752,6840,5078,Essential
25055,46337.0,10.74371763779732,4,7,2014,4,0,3,273,747,6398,4762,Essential
8695,155214.0,11.95256653154553,4,7,2014,4,0,3,273,3493,6447,4754,Essential
20583,208990.0,12.250046467818787,4,7,2014,4,0,3,273,784,6398,5463,Essential
11504,85059.0,11.351112168807624,4,7,2014,4,0,3,273,3482,6447,5463,Transport
24295,215511.0,12.280771871430376,4,7,2014,4,0,3,273,764,6447,4762,Essential
15603,93796.0,11.44888815154042,4,7,2014,4,0,3,273,4,6398,5078,Transport
17921,227279.0,12.33393801652807,4,7,2014,4,0,3,273,9,6398,5078,Transport
25328,15243.0,9.63194126199375,4,7,2014,4,0,3,273,764,6840,738,Essential
21394,247987.0,12.42113563687965,4,7,2014,4,0,3,273,774,6398,5257,Essential
6462,50861.0,10.83687136183646,4,7,2014,4,0,3,273,3552,6367,5078,Essential
23548,242849.0,12.400199247773893,4,7,2014,4,0,3,273,749,6447,4762,Essential
12810,245008.0,12.40905022354604,4,7,2014,4,0,3,273,3482,6398,4762,Essential
22043,148606.0,11.909060516482034,4,7,2014,4,0,3,273,764,6840,4762,Transport
5052,229937.0,12.345564986348707,4,7,2014,4,0,3,273,3482,6447,5078,Luxury
12561,71717.0,11.180497041106037,4,7,2014,4,0,3,273,3482,6447,5078,Luxury
1919,148640.0,11.90928928168919,5,7,2014,5,1,3,274,3552,6447,5257,Transport
3612,130527.0,11.779343042117285,5,7,2014,5,1,3,274,3491,6398,4754,Transport
11991,94854.0,11.460104688786643,5,7,2014,5,1,3,274,3482,6840,5257,Transport
24681,40282.0,10.603684822708557,5,7,2014,5,1,3,274,764,6840,5078,Essential
21240,256084.0,12.453264699601522,5,7,2014,5,1,3,274,784,6398,4754,Essential
12630,89579.0,11.40288735976129,5,7,2014,5,1,3,274,3491,6398,5463,Essential
7759,179180.0,12.096151747116016,5,7,2014,5,1,3,274,3552,6447,4754,Essential
16573,285978.0,12.5636736605327,5,7,2014,5,1,3,274,7,6840,4762,Luxury
25883,219540.0,12.299294282209525,5,7,2014,5,1,3,274,759,6447,738,Transport
15290,173511.0,12.064002040242444,5,7,2014,5,1,3,274,2,6367,4754,Essential
13546,241004.0,12.392572959145545,5,7,2014,5,1,3,274,3552,6447,5257,Essential
3965,26320.0,10.178122378638475,5,7,2014,5,1,3,274,3491,6367,4762,Essential
13544,192160.0,12.16608884129694,5,7,2014,5,1,3,274,3491,6840,5463,Essential
16840,204860.0,12.23008697936102,5,7,2014,5,1,3,274,7,6840,5463,Essential
20000,79634.0,11.28520897368588,5,7,2014,5,1,3,274,749,6840,5078,Essential
14251,173776.0,12.065528147037831,5,7,2014,5,1,3,274,8,6398,4762,Essential
25257,33553.0,10.420911360330344,5,7,2014,5,1,3,274,784,6398,5463,Essential
319,376453.0,12.838551140802904,5,7,2014,5,1,3,274,3552,6447,5078,Essential
16251,151216.0,11.92647117026979,5,7,2014,5,1,3,274,4,6447,4762,Luxury
2052,79779.0,11.287028125459395,5,7,2014,5,1,3,274,3552,6367,5257,Essential
14292,195448.0,12.183054754809955,5,7,2014,5,1,3,274,6,6398,4754,Essential
8063,160964.0,11.988942229029336,5,7,2014,5,1,3,274,3552,6367,5463,Luxury
17496,72099.0,11.18580932327304,5,7,2014,5,1,3,274,7,6398,5257,Essential
25938,229255.0,12.342594562077204,5,7,2014,5,1,3,274,774,6367,738,Essential
