index,Date,Amount,Amount_log,Day,Month,Year,Weekday,Is_Weekend,Quarter,Days_Since_First,City_Freq,Card Type_Freq,Exp Type_Freq
16690,2014-05-26,292944.0,12.587740157068277,26,5,2014,0,0,2,234,4,6447,4762
21418,2014-05-26,106919.0,11.579836170252856,26,5,2014,0,0,2,234,774,6398,5463
11220,2014-05-26,239420.0,12.385978787557145,26,5,2014,0,0,2,234,3491,6840,4762
25319,2014-05-26,173474.0,12.06378877576775,26,5,2014,0,0,2,234,749,6367,738
14978,2014-05-26,50884.0,10.837323463626031,26,5,2014,0,0,2,234,7,6367,4762
18643,2014-05-26,116856.0,11.668706244034937,26,5,2014,0,0,2,234,4,6447,5257
16686,2014-05-26,154064.0,11.945129870268014,26,5,2014,0,0,2,234,13,6398,4754
10096,2014-05-26,185472.0,12.130664597875178,26,5,2014,0,0,2,234,3493,6840,4754
8442,2014-05-26,59545.0,10.994504402082407,26,5,2014,0,0,2,234,3491,6398,4762
3153,2014-05-26,48203.0,10.783197284147285,26,5,2014,0,0,2,234,3493,6840,4754
10430,2014-05-26,187446.0,12.141251417768183,26,5,2014,0,0,2,234,3493,6840,4762
1009,2014-05-26,276899.0,12.531411709159054,26,5,2014,0,0,2,234,3482,6840,5257
21731,2014-05-26,270416.0,12.507720490997206,26,5,2014,0,0,2,234,752,6447,4762
9403,2014-05-26,262316.0,12.477308975039591,26,5,2014,0,0,2,234,3491,6367,4754
16854,2014-05-26,118382.0,11.681680410042212,26,5,2014,0,0,2,234,6,6398,5463
2979,2014-05-26,157102.0,11.964656920178507,26,5,2014,0,0,2,234,3493,6367,4754
17258,2014-05-26,188286.0,12.145722673494037,26,5,2014,0,0,2,234,14,6367,5463
3817,2014-05-26,11318.0,9.33423800863242,26,5,2014,0,0,2,234,3482,6367,5257
23415,2014-05-26,296668.0,12.600372318177822,26,5,2014,0,0,2,234,774,6398,4762
19320,2014-05-26,156491.0,11.9607601694449,26,5,2014,0,0,2,234,7,6840,5078
10247,2014-05-26,294454.0,12.592881469040227,26,5,2014,0,0,2,234,3482,6447,5463
8771,2014-05-26,74044.0,11.212428295471604,26,5,2014,0,0,2,234,3493,6367,5078
6510,2014-05-26,127476.0,11.755691235151131,26,5,2014,0,0,2,234,3491,6840,4762
21622,2014-05-26,174325.0,12.068682388484632,26,5,2014,0,0,2,234,749,6398,5257
13180,2014-05-26,278638.0,12.537672316173264,26,5,2014,0,0,2,234,3491,6367,5257
4980,2014-05-26,64509.0,11.074575529526289,26,5,2014,0,0,2,234,3493,6367,4762
21663,2014-05-26,217507.0,12.289990910443644,26,5,2014,0,0,2,234,759,6447,5463
1570,2014-05-26,3825.59,8.249729346161542,26,5,2014,0,0,2,234,3552,6398,5463
8636,2014-05-26,45084.0,10.716304875934007,26,5,2014,0,0,2,234,3482,6447,5257
2434,2014-05-26,196136.0,12.186568673632031,26,5,2014,0,0,2,234,3493,6398,5257
13401,2014-05-26,99283.0,11.505739709155502,26,5,2014,0,0,2,234,3552,6367,5463
11837,2014-05-26,148687.0,11.90960542979712,26,5,2014,0,0,2,234,3482,6398,4754
1345,2014-05-26,285839.0,12.563187492697292,26,5,2014,0,0,2,234,3482,6840,5463
10243,2014-05-26,172236.0,12.05662671432966,26,5,2014,0,0,2,234,3552,6447,5078
12190,2014-05-27,181810.0,12.110722964945705,27,5,2014,1,0,2,235,3552,6447,5463
1628,2014-05-27,211586.0,12.262391540406004,27,5,2014,1,0,2,235,3482,6840,4754
7642,2014-05-27,19175.0,9.86141477611422,27,5,2014,1,0,2,235,3482,6447,5078
2244,2014-05-27,246757.0,12.416163378249394,27,5,2014,1,0,2,235,3482,6367,5257
15533,2014-05-27,10462.0,9.255600503381046,27,5,2014,1,0,2,235,5,6398,4754
17911,2014-05-27,54321.0,10.902684580406032,27,5,2014,1,0,2,235,6,6398,4754
880,2014-05-27,39126.0,10.574568044746826,27,5,2014,1,0,2,235,3491,6840,4762
18250,2014-05-27,155690.0,11.955628552683196,27,5,2014,1,0,2,235,6,6447,5463
22953,2014-05-27,298005.0,12.604868899513038,27,5,2014,1,0,2,235,759,6447,5463
17273,2014-05-27,180269.0,12.102211005996084,27,5,2014,1,0,2,235,9,6367,4762
25469,2014-05-27,86504.0,11.367957494717622,27,5,2014,1,0,2,235,784,6367,738
5615,2014-05-27,292393.0,12.585857486811385,27,5,2014,1,0,2,235,3491,6367,5463
16564,2014-05-27,139860.0,11.848404351239449,27,5,2014,1,0,2,235,8,6840,5257
24564,2014-05-27,186327.0,12.135263840519244,27,5,2014,1,0,2,235,784,6447,5257
19313,2014-05-27,102507.0,11.53769612329544,27,5,2014,1,0,2,235,11,6447,4762
21900,2014-05-27,110079.0,11.60896265316717,27,5,2014,1,0,2,235,784,6840,5257
20907,2014-05-27,261496.0,12.474178090145973,27,5,2014,1,0,2,235,774,6367,5257
10831,2014-05-27,106021.0,11.571401898729082,27,5,2014,1,0,2,235,3493,6367,4754
8160,2014-05-27,193627.0,12.173694071466151,27,5,2014,1,0,2,235,3493,6840,4754
24646,2014-05-27,64558.0,11.075334813356704,27,5,2014,1,0,2,235,759,6398,5463
20982,2014-05-27,48056.0,10.780143085369591,27,5,2014,1,0,2,235,773,6398,5078
17267,2014-05-27,271266.0,12.510858854684008,27,5,2014,1,0,2,235,9,6398,4762
18818,2014-05-27,108235.0,11.592069307246817,27,5,2014,1,0,2,235,7,6840,4754
21819,2014-05-27,244562.0,12.40722822341784,27,5,2014,1,0,2,235,747,6840,4754
17316,2014-05-27,75078.0,11.22629617148548,27,5,2014,1,0,2,235,10,6840,4762
14942,2014-05-27,31497.0,10.357679330734523,27,5,2014,1,0,2,235,11,6840,5463
23435,2014-05-27,257863.0,12.460187593138008,27,5,2014,1,0,2,235,752,6398,5257
18586,2014-05-27,245422.0,12.410738531398456,27,5,2014,1,0,2,235,4,6840,4754
20580,2014-05-27,60225.0,11.005859431745389,27,5,2014,1,0,2,235,784,6398,4754
16619,2014-05-27,76593.0,11.246274023679083,27,5,2014,1,0,2,235,7,6447,5463
1529,2014-05-27,179401.0,12.09738437681671,27,5,2014,1,0,2,235,3491,6840,5463
4239,2014-05-27,251297.0,12.434394764884813,27,5,2014,1,0,2,235,3491,6367,5463
16349,2014-05-27,223214.0,12.31589071153226,27,5,2014,1,0,2,235,6,6447,5078
2094,2014-05-27,187434.0,12.141187397623156,27,5,2014,1,0,2,235,3493,6447,5257
11367,2014-05-27,224566.0,12.32192938261975,27,5,2014,1,0,2,235,3552,6840,5257
4254,2014-05-27,3832.0,8.251403065380556,27,5,2014,1,0,2,235,3491,6367,5463
4620,2014-05-27,297523.0,12.603250172982897,27,5,2014,1,0,2,235,3491,6367,5078
4953,2014-05-27,240869.0,12.39201264784684,27,5,2014,1,0,2,235,3482,6398,5257
16006,2014-05-27,272958.0,12.517076879738296,27,5,2014,1,0,2,235,6,6367,5463
23250,2014-05-27,179672.0,12.098893811065563,27,5,2014,1,0,2,235,749,6367,4762
7495,2014-05-27,27488.0,10.221541203633324,27,5,2014,1,0,2,235,3491,6840,5257
24032,2014-05-27,83619.0,11.334038004910555,27,5,2014,1,0,2,235,752,6367,5078
5472,2014-05-28,155034.0,11.951406176862555,28,5,2014,2,0,2,236,3491,6447,4762
14923,2014-05-28,121771.0,11.709905722772842,28,5,2014,2,0,2,236,7,6447,5078
13121,2014-05-28,283639.0,12.555461107417932,28,5,2014,2,0,2,236,3482,6447,4762
2756,2014-05-28,188921.0,12.149089510445654,28,5,2014,2,0,2,236,3482,6367,4762
15570,2014-05-28,30013.0,10.309419218455934,28,5,2014,2,0,2,236,11,6398,5463
8533,2014-05-28,43581.0,10.682399500056867,28,5,2014,2,0,2,236,3482,6367,4762
10731,2014-05-28,90550.0,11.413668506872888,28,5,2014,2,0,2,236,3493,6367,5257
7798,2014-05-28,16394.0,9.704731689278749,28,5,2014,2,0,2,236,3491,6447,5078
14669,2014-05-28,130363.0,11.77808581673972,28,5,2014,2,0,2,236,5,6367,4754
12634,2014-05-28,211188.0,12.260508746124524,28,5,2014,2,0,2,236,3552,6447,4754
8073,2014-05-28,190848.0,12.159237818442593,28,5,2014,2,0,2,236,3552,6398,4762
19715,2014-05-28,189648.0,12.152930274232064,28,5,2014,2,0,2,236,3,6367,4762
2423,2014-05-28,105270.0,11.564293256582792,28,5,2014,2,0,2,236,3493,6367,5257
17199,2014-05-28,166105.0,12.020381417766552,28,5,2014,2,0,2,236,8,6398,5257
17700,2014-05-28,15636.0,9.65739517984351,28,5,2014,2,0,2,236,6,6398,4754
9467,2014-05-28,159958.0,11.982672811378324,28,5,2014,2,0,2,236,3482,6398,5463
17177,2014-05-28,81290.0,11.305790588301072,28,5,2014,2,0,2,236,10,6840,5078
989,2014-05-28,229461.0,12.343492717431248,28,5,2014,2,0,2,236,3493,6840,5463
4114,2014-05-28,101337.0,11.52621674329144,28,5,2014,2,0,2,236,3552,6840,4762
7295,2014-05-28,170623.0,12.047217584098323,28,5,2014,2,0,2,236,3552,6840,5257
1833,2014-05-28,9440.0,9.152817185732516,28,5,2014,2,0,2,236,3482,6447,5078
11932,2014-05-28,9991.0,9.209540051805414,28,5,2014,2,0,2,236,3552,6398,4754
23992,2014-05-28,77506.0,11.258123533843245,28,5,2014,2,0,2,236,747,6398,4762
3848,2014-05-28,270737.0,12.508906842551378,28,5,2014,2,0,2,236,3552,6367,5463
8687,2014-05-28,209169.0,12.250902597447965,28,5,2014,2,0,2,236,3552,6398,5463
23529,2014-05-28,155617.0,11.955159565269804,28,5,2014,2,0,2,236,752,6398,5463
9639,2014-05-28,275373.0,12.52588545268634,28,5,2014,2,0,2,236,3493,6367,5463
7413,2014-05-28,285351.0,12.561478784876686,28,5,2014,2,0,2,236,3493,6367,5078
8257,2014-05-28,94398.0,11.455285758857144,28,5,2014,2,0,2,236,3491,6447,4754
16733,2014-05-28,70381.0,11.161692827635784,28,5,2014,2,0,2,236,7,6367,5257
7047,2014-05-29,168031.0,12.031909716437584,29,5,2014,3,0,2,237,3491,6447,4762
9211,2014-05-29,77029.0,11.251950235347012,29,5,2014,3,0,2,237,3482,6447,4762
11237,2014-05-29,57663.0,10.96238834096801,29,5,2014,3,0,2,237,3491,6840,5463
17189,2014-05-29,193398.0,12.172510691357148,29,5,2014,3,0,2,237,12,6398,4754
13269,2014-05-29,246412.0,12.414764268990016,29,5,2014,3,0,2,237,3482,6447,5463
1577,2014-05-29,108852.0,11.597753627146474,29,5,2014,3,0,2,237,3482,6398,5463
9442,2014-05-29,98853.0,11.501399293131604,29,5,2014,3,0,2,237,3552,6367,5463
13930,2014-05-29,171649.0,12.053212798885838,29,5,2014,3,0,2,237,3482,6840,5463
13163,2014-05-29,180091.0,12.101223110410665,29,5,2014,3,0,2,237,3491,6398,5463
4488,2014-05-29,239241.0,12.385230870929602,29,5,2014,3,0,2,237,3552,6447,5078
18024,2014-05-29,56032.0,10.933696081870927,29,5,2014,3,0,2,237,12,6367,5463
25948,2014-05-29,226192.0,12.32914389611989,29,5,2014,3,0,2,237,764,6447,738
21141,2014-05-29,109314.0,11.601988901710987,29,5,2014,3,0,2,237,749,6840,4754
15411,2014-05-29,96322.0,11.475462406237018,29,5,2014,3,0,2,237,10,6447,4754
18764,2014-05-29,95821.0,11.4702475826885,29,5,2014,3,0,2,237,8,6447,5463
8466,2014-05-29,134761.0,11.811265538609527,29,5,2014,3,0,2,237,3493,6398,5257
3021,2014-05-29,58629.0,10.97900178995826,29,5,2014,3,0,2,237,3482,6447,5078
14811,2014-05-29,247958.0,12.42101868889919,29,5,2014,3,0,2,237,11,6447,5257
9025,2014-05-29,71428.0,11.176459228331016,29,5,2014,3,0,2,237,3491,6840,5257
21589,2014-05-29,70159.0,11.158533627046063,29,5,2014,3,0,2,237,759,6367,4754
13123,2014-05-29,121400.0,11.7068543948059,29,5,2014,3,0,2,237,3493,6447,4754
2049,2014-05-29,261691.0,12.474923518696762,29,5,2014,3,0,2,237,3552,6447,5257
13844,2014-05-29,15864.0,9.671870704017296,29,5,2014,3,0,2,237,3482,6840,5078
15604,2014-05-29,55347.0,10.921395803789276,29,5,2014,3,0,2,237,9,6367,4762
10351,2014-05-29,104318.0,11.555208791224963,29,5,2014,3,0,2,237,3491,6447,5463
15637,2014-05-29,15805.0,9.66814489376492,29,5,2014,3,0,2,237,11,6447,5257
8386,2014-05-29,290443.0,12.579166065607032,29,5,2014,3,0,2,237,3491,6840,5463
25336,2014-05-29,13247.0,9.49160187662504,29,5,2014,3,0,2,237,759,6840,738
16699,2014-05-29,249676.0,12.42792336149279,29,5,2014,3,0,2,237,8,6367,5463
25832,2014-05-29,20960.0,9.95041884722056,29,5,2014,3,0,2,237,774,6447,738
15973,2014-05-29,260676.0,12.471037372017353,29,5,2014,3,0,2,237,3,6840,5463
17270,2014-05-29,139146.0,11.843286207253428,29,5,2014,3,0,2,237,4,6398,5463
3139,2014-05-29,183922.0,12.12227247074379,29,5,2014,3,0,2,237,3482,6840,4754
19385,2014-05-29,87911.0,11.38409159312676,29,5,2014,3,0,2,237,6,6840,5463
24539,2014-05-29,60074.0,11.00334906060467,29,5,2014,3,0,2,237,764,6398,5257
9236,2014-05-29,246788.0,12.416288999517644,29,5,2014,3,0,2,237,3491,6367,5463
23541,2014-05-29,203336.0,12.22261998010568,29,5,2014,3,0,2,237,747,6447,4762
5190,2014-05-29,126328.0,11.746644894016612,29,5,2014,3,0,2,237,3493,6367,5257
19594,2014-05-29,174755.0,12.07114599427058,29,5,2014,3,0,2,237,11,6447,5257
3116,2014-05-29,128806.0,11.766070439001687,29,5,2014,3,0,2,237,3493,6367,5463
1660,2014-05-29,251416.0,12.43486819417267,29,5,2014,3,0,2,237,3493,6840,5257
25870,2014-05-30,121283.0,11.705890181862664,30,5,2014,4,0,2,238,747,6447,738
3022,2014-05-30,70532.0,11.163835964389085,30,5,2014,4,0,2,238,3552,6840,5257
11639,2014-05-30,123352.0,11.722805442699448,30,5,2014,4,0,2,238,3552,6840,5257
22034,2014-05-30,170850.0,12.048547110613812,30,5,2014,4,0,2,238,784,6447,5463
21855,2014-05-30,66906.0,11.111058874424351,30,5,2014,4,0,2,238,747,6367,5257
4732,2014-05-30,68355.0,11.1324846217668,30,5,2014,4,0,2,238,3491,6398,5463
8668,2014-05-30,133240.0,11.799914797533129,30,5,2014,4,0,2,238,3552,6398,5257
1907,2014-05-30,280463.0,12.544200653462328,30,5,2014,4,0,2,238,3493,6840,5463
23687,2014-05-30,154957.0,11.950909391441057,30,5,2014,4,0,2,238,764,6447,5257
22101,2014-05-30,115484.0,11.65689593038026,30,5,2014,4,0,2,238,759,6398,5463
16664,2014-05-30,105992.0,11.571128333177768,30,5,2014,4,0,2,238,10,6840,5463
13367,2014-05-30,230546.0,12.348210025188449,30,5,2014,4,0,2,238,3491,6367,5257
6160,2014-05-30,140606.0,11.853724043748125,30,5,2014,4,0,2,238,3552,6367,5257
11012,2014-05-30,285136.0,12.560725045505098,30,5,2014,4,0,2,238,3552,6447,4754
4047,2014-05-30,39619.0,10.587089320252542,30,5,2014,4,0,2,238,3493,6447,5257
6289,2014-05-30,254254.0,12.446092979400822,30,5,2014,4,0,2,238,3482,6367,4762
1456,2014-05-30,178023.0,12.089673651645953,30,5,2014,4,0,2,238,3552,6398,5463
16194,2014-05-30,279644.0,12.541276220597672,30,5,2014,4,0,2,238,4,6840,5257
22957,2014-05-30,80005.0,11.28985691084366,30,5,2014,4,0,2,238,752,6367,5463
9389,2014-05-30,194236.0,12.176834341923454,30,5,2014,4,0,2,238,3493,6447,4754
19483,2014-05-30,196893.0,12.190420791841952,30,5,2014,4,0,2,238,10,6840,4762
2938,2014-05-30,201673.0,12.214407811320092,30,5,2014,4,0,2,238,3552,6367,4762
15954,2014-05-30,155733.0,11.9559047026408,30,5,2014,4,0,2,238,14,6398,4754
18381,2014-05-30,215862.0,12.282399226179548,30,5,2014,4,0,2,238,7,6367,4754
1680,2014-05-30,60958.0,11.017956786026502,30,5,2014,4,0,2,238,3482,6398,4762
4589,2014-05-30,127338.0,11.754608100548191,30,5,2014,4,0,2,238,3493,6398,5257
6911,2014-05-30,123492.0,11.723939753281844,30,5,2014,4,0,2,238,3491,6367,4754
23778,2014-05-30,158186.0,11.97153315647648,30,5,2014,4,0,2,238,764,6447,5257
2873,2014-05-30,84429.0,11.343678067663546,30,5,2014,4,0,2,238,3491,6840,5257
4783,2014-05-30,97664.0,11.489298534339072,30,5,2014,4,0,2,238,3482,6398,5257
17643,2014-05-30,79409.0,11.282379583889256,30,5,2014,4,0,2,238,6,6840,4762
21126,2014-05-30,66668.0,11.107495356249578,30,5,2014,4,0,2,238,747,6367,5463
9147,2014-05-30,137443.0,11.830971840403429,30,5,2014,4,0,2,238,3493,6840,5078
21345,2014-05-30,198199.0,12.197031900878024,30,5,2014,4,0,2,238,784,6840,5078
19883,2014-05-30,155545.0,11.954696786791027,30,5,2014,4,0,2,238,4,6840,4754
18206,2014-05-30,216180.0,12.283871298734311,30,5,2014,4,0,2,238,9,6447,4754
16036,2014-05-30,272526.0,12.515492970745887,30,5,2014,4,0,2,238,5,6398,5257
25649,2014-05-30,177874.0,12.088836335392154,30,5,2014,4,0,2,238,759,6367,738
21949,2014-05-30,20801.0,9.94280441491308,30,5,2014,4,0,2,238,773,6840,4754
13610,2014-05-30,51920.0,10.857478611593107,30,5,2014,4,0,2,238,3482,6398,5078
9096,2014-05-30,48792.0,10.79534213892941,30,5,2014,4,0,2,238,3493,6398,5463
21877,2014-05-30,22830.0,10.035874540579451,30,5,2014,4,0,2,238,747,6447,5257
19144,2014-05-30,99973.0,11.512665431164368,30,5,2014,4,0,2,238,5,6447,4754
7633,2014-05-30,253460.0,12.442965244023997,30,5,2014,4,0,2,238,3552,6447,5463
3647,2014-05-30,229703.0,12.344546802543851,30,5,2014,4,0,2,238,3493,6447,5257
11436,2014-05-30,225435.0,12.325791583894896,30,5,2014,4,0,2,238,3482,6398,5257
19646,2014-05-30,226960.0,12.332533475535769,30,5,2014,4,0,2,238,7,6367,5257
24810,2014-05-30,182974.0,12.117104810469428,30,5,2014,4,0,2,238,747,6840,5078
1323,2014-05-30,202192.0,12.216977965780329,30,5,2014,4,0,2,238,3493,6840,5463
11029,2014-05-30,34045.0,10.435467830374517,30,5,2014,4,0,2,238,3491,6367,5078
14644,2014-05-30,54926.0,10.913760309880717,30,5,2014,4,0,2,238,11,6367,5078
2606,2014-05-30,284258.0,12.557641073380672,30,5,2014,4,0,2,238,3482,6447,5257
11971,2014-05-30,152775.0,11.93672807531525,30,5,2014,4,0,2,238,3482,6840,4754
22564,2014-05-30,201830.0,12.215185992546708,30,5,2014,4,0,2,238,784,6447,5257
11568,2014-05-30,213349.0,12.270689288616143,30,5,2014,4,0,2,238,3482,6398,4762
23869,2014-05-30,87290.0,11.377002643729762,30,5,2014,4,0,2,238,784,6367,5463
8145,2014-05-30,190698.0,12.158451547736272,30,5,2014,4,0,2,238,3552,6398,5257
12849,2014-05-31,192923.0,12.17005160795096,31,5,2014,5,1,2,239,3493,6447,4754
22433,2014-05-31,38759.0,10.565144066004702,31,5,2014,5,1,2,239,747,6447,4762
3014,2014-05-31,141607.0,11.860817955820991,31,5,2014,5,1,2,239,3491,6367,5078
196,2014-05-31,385574.9399999859,12.862493443506205,31,5,2014,5,1,2,239,3491,6840,5078
9043,2014-05-31,148805.0,11.91039872314884,31,5,2014,5,1,2,239,3491,6840,5078
10627,2014-05-31,36790.0,10.51300852902868,31,5,2014,5,1,2,239,3482,6840,5463
19847,2014-05-31,258916.0,12.46426282600187,31,5,2014,5,1,2,239,13,6447,5257
18574,2014-05-31,197453.0,12.193260924802836,31,5,2014,5,1,2,239,5,6840,5078
24264,2014-05-31,45699.0,10.729853576882295,31,5,2014,5,1,2,239,773,6840,5463
20953,2014-05-31,161379.0,11.991517111402498,31,5,2014,5,1,2,239,773,6447,4762
16620,2014-05-31,30315.0,10.31943090493192,31,5,2014,5,1,2,239,9,6367,5463
5406,2014-05-31,70308.0,11.160655092364143,31,5,2014,5,1,2,239,3482,6840,5257
10467,2014-05-31,206335.0,12.23726118698619,31,5,2014,5,1,2,239,3493,6398,5463
19197,2014-05-31,157218.0,11.96539501681359,31,5,2014,5,1,2,239,8,6447,5257
8487,2014-05-31,30074.0,10.31144954084288,31,5,2014,5,1,2,239,3491,6840,5463
10836,2014-05-31,293827.0,12.59074984110804,31,5,2014,5,1,2,239,3491,6840,5257
20336,2014-05-31,47057.0,10.759136162440722,31,5,2014,5,1,2,239,784,6447,5463
15994,2014-05-31,111616.0,11.622828647077451,31,5,2014,5,1,2,239,9,6367,5078
10936,2014-05-31,205266.0,12.232066849706971,31,5,2014,5,1,2,239,3552,6398,4754
4212,2014-05-31,177272.0,12.085446196201914,31,5,2014,5,1,2,239,3491,6840,5257
15149,2014-05-31,206016.0,12.235713968638622,31,5,2014,5,1,2,239,13,6840,5463
21959,2014-05-31,138652.0,11.839729688025855,31,5,2014,5,1,2,239,747,6398,4762
25179,2014-05-31,81235.0,11.305113777653,31,5,2014,5,1,2,239,773,6398,4762
7731,2014-05-31,46829.0,10.754279302177588,31,5,2014,5,1,2,239,3482,6367,5463
25183,2014-05-31,61669.0,11.029552867985538,31,5,2014,5,1,2,239,759,6398,5463
20557,2014-05-31,211285.0,12.260967944901752,31,5,2014,5,1,2,239,759,6840,4754
19600,2014-05-31,265916.0,12.490939508997135,31,5,2014,5,1,2,239,10,6367,4762
13790,2014-05-31,186241.0,12.134802182299165,31,5,2014,5,1,2,239,3491,6367,4754
3953,2014-05-31,297267.0,12.602389367807952,31,5,2014,5,1,2,239,3552,6398,5463
8921,2014-05-31,51442.0,10.848229677584184,31,5,2014,5,1,2,239,3552,6447,4762
19081,2014-05-31,108391.0,11.593509564526268,31,5,2014,5,1,2,239,5,6367,5078
11951,2014-05-31,195758.0,12.184639589807633,31,5,2014,5,1,2,239,3491,6367,5463
14274,2014-05-31,136676.0,11.825375756910203,31,5,2014,5,1,2,239,11,6367,5463
17991,2014-05-31,18807.0,9.842037590219906,31,5,2014,5,1,2,239,5,6398,5463
20639,2014-05-31,264989.0,12.487447368407288,31,5,2014,5,1,2,239,764,6447,4754
10205,2014-05-31,298977.0,12.608125271070469,31,5,2014,5,1,2,239,3493,6840,5463
7016,2014-05-31,262693.0,12.47874513567165,31,5,2014,5,1,2,239,3493,6447,4754
19046,2014-05-31,69723.0,11.152299870334756,31,5,2014,5,1,2,239,9,6367,4762
1892,2014-05-31,152506.0,11.9349657756155,31,5,2014,5,1,2,239,3491,6840,5463
9974,2014-05-31,164436.0,12.01028279710908,31,5,2014,5,1,2,239,3493,6840,5463
5919,2014-05-31,240696.0,12.391294160045796,31,5,2014,5,1,2,239,3493,6840,5463
2586,2014-05-31,118614.0,11.683638233096463,31,5,2014,5,1,2,239,3493,6367,5257
20631,2014-05-31,11060.0,9.311180686902254,31,5,2014,5,1,2,239,773,6447,5078
1961,2014-05-31,191863.0,12.164542066690002,31,5,2014,5,1,2,239,3552,6398,5078
20375,2014-05-31,67694.0,11.122767600929212,31,5,2014,5,1,2,239,752,6840,5257
14236,2014-05-31,127894.0,11.758964893761345,31,5,2014,5,1,2,239,8,6367,4762
19726,2014-05-31,99431.0,11.507229272425349,31,5,2014,5,1,2,239,5,6447,5078
12855,2014-05-31,14251.0,9.564652526725729,31,5,2014,5,1,2,239,3482,6840,5463
18429,2014-06-01,270715.0,12.508825579877126,1,6,2014,6,1,2,240,6,6398,5078
7670,2014-06-01,14814.0,9.603395460007665,1,6,2014,6,1,2,240,3552,6398,5078
22993,2014-06-01,41289.0,10.628375618880137,1,6,2014,6,1,2,240,764,6367,5257
10158,2014-06-01,232339.0,12.355957095067463,1,6,2014,6,1,2,240,3493,6447,4762
11457,2014-06-01,114115.0,11.644970753889448,1,6,2014,6,1,2,240,3491,6398,4762
5662,2014-06-01,252284.0,12.438314679829643,1,6,2014,6,1,2,240,3491,6398,4754
13601,2014-06-01,275097.0,12.524882676802632,1,6,2014,6,1,2,240,3552,6840,5257
48,2014-06-01,314366.0,12.658316372196248,1,6,2014,6,1,2,240,3493,6367,5078
14684,2014-06-01,79204.0,11.279794707122951,1,6,2014,6,1,2,240,8,6840,5463
19174,2014-06-01,192701.0,12.16890023317579,1,6,2014,6,1,2,240,5,6367,4754
12040,2014-06-01,150611.0,11.922462272448447,1,6,2014,6,1,2,240,3493,6367,5257
18055,2014-06-01,261595.0,12.474556607928402,1,6,2014,6,1,2,240,8,6447,5078
3582,2014-06-01,153181.0,11.939382035913145,1,6,2014,6,1,2,240,3491,6840,4754
21764,2014-06-01,144335.0,11.87989919389642,1,6,2014,6,1,2,240,774,6447,4754
4196,2014-06-01,226969.0,12.332573129139517,1,6,2014,6,1,2,240,3491,6840,5078
10199,2014-06-01,25678.0,10.153428816235715,1,6,2014,6,1,2,240,3482,6840,5257
18091,2014-06-01,293217.0,12.58867163865186,1,6,2014,6,1,2,240,4,6447,4754
1675,2014-06-01,233530.0,12.361070109591587,1,6,2014,6,1,2,240,3552,6840,5078
6252,2014-06-01,218335.0,12.293790439615153,1,6,2014,6,1,2,240,3491,6367,5463
13070,2014-06-01,107275.0,11.58316023165268,1,6,2014,6,1,2,240,3493,6367,5078
8543,2014-06-01,259506.0,12.466538956176093,1,6,2014,6,1,2,240,3482,6447,4762
11742,2014-06-01,197385.0,12.19291648148062,1,6,2014,6,1,2,240,3552,6840,5463
1251,2014-06-01,250411.0,12.430862840382478,1,6,2014,6,1,2,240,3552,6398,5463
18765,2014-06-01,128028.0,11.760012079740347,1,6,2014,6,1,2,240,9,6447,4754
10845,2014-06-01,264725.0,12.486450607796478,1,6,2014,6,1,2,240,3552,6447,5078
699,2014-06-01,197325.0,12.19261246234534,1,6,2014,6,1,2,240,3552,6398,5463
15748,2014-06-01,130130.0,11.776296914364346,1,6,2014,6,1,2,240,7,6840,4754
20099,2014-06-01,275234.0,12.525380557187164,1,6,2014,6,1,2,240,752,6840,5078
1663,2014-06-01,148121.0,11.905791537501878,1,6,2014,6,1,2,240,3491,6398,4762
10098,2014-06-01,180622.0,12.104167265123172,1,6,2014,6,1,2,240,3493,6398,5463
2342,2014-06-01,70354.0,11.161309133222357,1,6,2014,6,1,2,240,3491,6367,5257
11842,2014-06-01,87053.0,11.37428389474374,1,6,2014,6,1,2,240,3493,6840,5078
20945,2014-06-01,161210.0,11.990469344939944,1,6,2014,6,1,2,240,784,6367,4754
22630,2014-06-01,265053.0,12.487688857794248,1,6,2014,6,1,2,240,759,6447,4762
25729,2014-06-01,104096.0,11.553078435743997,1,6,2014,6,1,2,240,764,6447,738
2207,2014-06-01,162170.0,11.996406613063034,1,6,2014,6,1,2,240,3552,6398,5257
10403,2014-06-01,15617.0,9.65617937422262,1,6,2014,6,1,2,240,3493,6367,5078
16561,2014-06-01,4354.0,8.379079889286603,1,6,2014,6,1,2,240,10,6367,5078
16124,2014-06-01,161856.0,11.994468508341908,1,6,2014,6,1,2,240,7,6367,4762
5203,2014-06-01,36240.0,10.497946353595198,1,6,2014,6,1,2,240,3491,6447,5078
1365,2014-06-02,216314.0,12.28449095766428,2,6,2014,0,0,2,241,3482,6840,5463
5088,2014-06-02,4732.0,8.462314529906248,2,6,2014,0,0,2,241,3493,6367,4754
25716,2014-06-02,176996.0,12.083888062259785,2,6,2014,0,0,2,241,773,6398,738
25818,2014-06-02,92239.0,11.43214915494294,2,6,2014,0,0,2,241,784,6840,738
8134,2014-06-02,156885.0,11.96327470593184,2,6,2014,0,0,2,241,3552,6398,5078
10880,2014-06-02,175856.0,12.077426443763262,2,6,2014,0,0,2,241,3552,6398,5463
18365,2014-06-02,4504.0,8.412943170042439,2,6,2014,0,0,2,241,7,6840,4762
