index,City,Date,Card Type,Exp Type,Gender,Amount,Amount_log
14334,"Jagtial, India",10-Feb-14,Silver,Grocery,M,135497.0,11.816712159045359
14335,"Baleshwar Town, India",6-Jul-14,Gold,Food,M,169680.0,12.041675482667685
14336,"Sadulpur, India",20-Mar-14,Platinum,Fuel,M,254054.0,12.445306057993331
14337,"Sheikhpura, India",27-Nov-14,Silver,Grocery,M,13165.0,9.485393028027822
14338,"Perumbavoor, India",14-Mar-14,Platinum,Bills,F,91163.0,11.420415361291221
14339,"Dharmavaram, India",11-Apr-14,Signature,Fuel,F,188372.0,12.146179318752328
14340,"Tiptur, India",16-Jan-15,Platinum,Fuel,F,174890.0,12.0719182017067
14341,"Bikaner, India",16-Oct-13,Signature,Grocery,M,147769.0,11.90341228989768
14342,"Arambagh, India",26-Feb-14,Platinum,Food,M,286347.0,12.564963133338034
14343,"Sibsagar, India",19-Oct-14,Silver,Grocery,M,167193.0,12.026910093821385
14344,"Bhagalpur, India",3-Jul-14,Gold,Fuel,F,244504.0,12.406991037585717
14345,"Deesa, India",28-Mar-14,Silver,Entertainment,F,209664.0,12.253266297857277
14346,"Tumkur, India",5-Apr-14,Gold,Grocery,M,155300.0,11.953120448266079
14347,"Maddur, India",29-Mar-15,Gold,Entertainment,F,55831.0,10.930102460696988
14348,"Pasan, India",21-Dec-13,Silver,Entertainment,F,47218.0,10.762551632948083
14349,"Sagar, India",3-Sep-14,Gold,Grocery,F,230776.0,12.349207155270804
14350,"Raipur, India",24-May-14,Silver,Grocery,F,69427.0,11.148045523340771
14351,"Hoshiarpur, India",26-Dec-13,Platinum,Fuel,F,138408.0,11.837968348953153
14352,"Navsari, India",8-Apr-14,Silver,Bills,F,133999.0,11.805595078933049
14353,"Jangaon, India",2-Jan-15,Gold,Grocery,F,291910.0,12.58420424027058
14354,"Bhubaneswar, India",2-Apr-14,Signature,Fuel,M,168650.0,12.035586769911886
14355,"Sankari, India",2-Oct-14,Signature,Food,F,289935.0,12.577415487951939
14356,"Muzaffarpur, India",17-Dec-13,Signature,Bills,F,218014.0,12.292319146743559
14357,"Tilhar, India",21-Feb-15,Platinum,Grocery,F,155934.0,11.95719453273533
14358,"Bokaro Steel City, India",10-Mar-15,Gold,Grocery,M,193537.0,12.17322915460041
14359,"Sivaganga, India",30-Mar-14,Signature,Food,F,43432.0,10.678974799818294
14360,"Bharuch, India",19-Jan-14,Gold,Bills,F,127042.0,11.752280890811713
14361,"Surat, India",19-Apr-14,Platinum,Grocery,M,268235.0,12.499622469009838
14362,"Sundargarh, India",30-Oct-14,Platinum,Grocery,M,130997.0,11.782937334891171
14363,"Raver, India",1-Mar-15,Silver,Fuel,M,200518.0,12.208664284331292
14364,"Kurnool, India",11-Feb-14,Silver,Fuel,F,171102.0,12.050020993332652
14365,"Barbil, India",16-Jan-15,Platinum,Grocery,F,240601.0,12.39089939504012
14366,"Chilakaluripet, India",30-Jul-14,Gold,Entertainment,F,164363.0,12.009838759522822
14367,"Sanand, India",3-Sep-14,Gold,Grocery,M,167274.0,12.027394443651017
14368,"Sailu, India",25-Dec-13,Gold,Bills,F,52135.0,10.861610968012217
14369,"Puliyankudi, India",13-Apr-14,Gold,Bills,M,38254.0,10.552029549665953
14370,"Umbergaon, India",20-Dec-13,Silver,Entertainment,F,147905.0,11.904332215827353
14371,"Pandhurna, India",22-Apr-14,Platinum,Bills,M,274929.0,12.52427179879197
14372,"Periyakulam, India",3-May-14,Platinum,Bills,M,292496.0,12.586209689191195
14373,"Muddebihal, India",19-Aug-14,Platinum,Food,M,148211.0,11.906398960226015
14374,"Washim, India",12-Nov-14,Gold,Entertainment,F,116562.0,11.666187178355308
14375,"Shrigonda, India",9-Jun-14,Silver,Bills,M,153126.0,11.939022921420321
14376,"Sangli, India",23-Dec-13,Silver,Entertainment,F,46131.0,10.739262131345829
14377,"Vasai-Virar, India",5-Feb-15,Platinum,Fuel,F,113106.0,11.63608955231983
14378,"Sidlaghatta, India",3-Nov-13,Signature,Food,F,14639.0,9.591512787515303
14379,"Jorhat, India",7-Apr-14,Silver,Grocery,F,83167.0,11.328617937441217
14380,"Diphu, India",17-Oct-13,Gold,Entertainment,F,169151.0,12.038552997963961
14381,"Tilhar, India",2-Dec-13,Platinum,Fuel,M,259848.0,12.467855972055121
14382,"Dehradun, India",31-Jan-15,Gold,Fuel,F,48156.0,10.78222178568365
14383,"Kayamkulam, India",1-Jan-15,Platinum,Food,M,120039.0,11.695580299554303
14384,"Lalsot, India",2-Mar-15,Platinum,Food,M,97767.0,11.490352604117836
14385,"Gokak, India",28-Mar-15,Signature,Bills,M,5566.0,8.624611588183507
14386,"Panipat, India",6-Jun-14,Gold,Fuel,F,145690.0,11.889243219513565
14387,"Loni, India",14-Aug-14,Signature,Food,F,121220.0,11.705370604935034
14388,"Hazaribag, India",19-Feb-15,Silver,Grocery,M,137433.0,11.830899080851886
14389,"Paschim Punropara, India",10-May-14,Signature,Grocery,M,197826.0,12.195148190371947
14390,"Renukoot, India",8-Jan-15,Signature,Entertainment,F,195077.0,12.18115475756721
14391,"Neyveli (TS), India",4-Sep-14,Platinum,Fuel,F,286979.0,12.567167805902397
14392,"Usilampatti, India",18-May-15,Platinum,Grocery,M,76856.0,11.249701831350821
14393,"Sidhi, India",21-Jan-14,Signature,Food,F,261718.0,12.475026688099103
14394,"Rohtak, India",15-Aug-14,Gold,Grocery,M,292106.0,12.584875452484445
14395,"Kendrapara, India",6-Feb-15,Platinum,Fuel,M,173484.0,12.06384641930016
14396,"Panruti, India",1-Jul-14,Signature,Food,M,130680.0,11.780514517966107
14397,"Phagwara, India",14-Dec-13,Platinum,Fuel,F,107822.0,11.588246272769938
14398,"Ambikapur, India",25-Apr-14,Gold,Fuel,F,187766.0,12.142957111466094
14399,"Tilhar, India",10-Apr-15,Platinum,Fuel,F,237621.0,12.37843645477679
14400,"Shikohabad, India",8-Apr-14,Platinum,Grocery,F,289315.0,12.575274795345731
14401,"Mahalingapura, India",21-Mar-14,Gold,Grocery,M,79643.0,11.285321982933926
14402,"Saunda, India",13-Apr-15,Silver,Fuel,M,242361.0,12.398187755211707
14403,"Ratnagiri, India",18-May-15,Silver,Fuel,F,199825.0,12.20520226686053
14404,"Vijayapura, India",20-Dec-14,Signature,Fuel,F,64450.0,11.073660524150764
14405,"Shrigonda, India",6-Aug-14,Silver,Grocery,F,134268.0,11.807600529358972
14406,"Chennai, India",13-Jan-15,Signature,Food,F,107874.0,11.588728428385728
14407,"Farooqnagar, India",7-Apr-14,Signature,Food,M,138942.0,11.84181905606789
14408,"Kodungallur, India",16-Sep-14,Platinum,Entertainment,F,209764.0,12.253743135479263
14409,"Paravoor, India",31-Mar-14,Silver,Fuel,M,281476.0,12.547806018072858
14410,"Uchgaon, India",1-Jan-15,Silver,Bills,M,166821.0,12.024682654693883
14411,"Kayamkulam, India",26-Nov-13,Gold,Food,F,202863.0,12.22029108276773
14412,"Renukoot, India",17-Feb-15,Silver,Fuel,F,91862.0,11.428053615739717
14413,"Guntur, India",10-Feb-15,Platinum,Bills,F,64405.0,11.072962075454468
14414,"Nizamabad, India",11-Nov-14,Gold,Entertainment,M,214963.0,12.278225851229381
14415,"Parli, India",18-Aug-14,Platinum,Food,F,248500.0,12.423202148655593
14416,"Tenkasi, India",10-Feb-14,Platinum,Food,M,130480.0,11.778982901275336
14417,"Bhilwara, India",26-Feb-14,Gold,Fuel,M,211785.0,12.263331609870306
14418,"Karimnagar, India",19-Mar-15,Silver,Fuel,F,113243.0,11.637300061809333
14419,"Bodhan, India",11-Mar-15,Gold,Food,F,188220.0,12.145372083330342
14420,"Punch, India",1-May-14,Gold,Entertainment,F,164255.0,12.00918146536003
14421,"Shamsabad Agra, India",20-Mar-14,Gold,Food,F,128070.0,11.760340076619508
14422,"Rajula, India",12-Sep-14,Gold,Entertainment,F,255526.0,12.451083358189441
14423,"Paravoor, India",13-Jan-14,Silver,Grocery,F,65478.0,11.089484759529727
14424,"Bankura, India",10-Oct-14,Signature,Food,M,228038.0,12.337271945940323
14425,"Khanna, India",13-Dec-13,Silver,Fuel,F,122336.0,11.714534810671466
14426,"Manglaur, India",1-Oct-14,Silver,Fuel,M,290584.0,12.579651411442672
14427,"Gokak, India",16-Sep-14,Silver,Food,M,34423.0,10.446509274518435
14428,"Periyakulam, India",4-Nov-14,Signature,Entertainment,M,276243.0,12.529039812121216
14429,"Rae Bareli, India",23-Oct-14,Platinum,Fuel,F,221637.0,12.308800699298631
14430,"Khair, India",26-May-15,Platinum,Grocery,M,247887.0,12.420732310236072
14431,"Madikeri, India",5-May-15,Silver,Food,F,14510.0,9.582662261491093
14432,"Udgir, India",31-Oct-13,Signature,Entertainment,F,242953.0,12.400627403991578
14433,"Ottappalam, India",26-Apr-15,Silver,Grocery,M,101024.0,11.523123289946675
14434,"Shahbad, India",28-Nov-14,Signature,Bills,M,129297.0,11.76987509673622
14435,"Nowgong, India",29-Mar-15,Gold,Fuel,F,128380.0,11.762757684210724
14436,"Robertsganj, India",7-Sep-14,Gold,Food,M,137183.0,11.829078369397704
14437,"Kalpi, India",8-Feb-14,Signature,Fuel,M,37778.0,10.539508671673955
14438,"Risod, India",30-Mar-15,Silver,Entertainment,F,285653.0,12.562536567205274
14439,"Mainaguri, India",21-May-14,Gold,Entertainment,M,234579.0,12.365551960075496
14440,"Kaithal, India",12-Mar-15,Gold,Bills,F,10418.0,9.251386341412184
14441,"Sidhpur, India",12-Nov-13,Gold,Fuel,M,52084.0,10.86063227841855
14442,"Shirur, India",22-Jul-14,Silver,Bills,F,270652.0,12.508592836590074
14443,"Kolar, India",21-Jul-14,Platinum,Fuel,F,214278.0,12.275034183192894
14444,"Manmad, India",6-Nov-13,Signature,Grocery,F,234400.0,12.364788602887499
14445,"Erode, India",10-Jan-14,Gold,Food,F,58448.0,10.975909858113997
14446,"Sahibganj, India",14-Jul-14,Signature,Food,M,249871.0,12.428704065727628
14447,"Afzalpur, India",19-Dec-14,Platinum,Entertainment,M,64737.0,11.078103634201065
14448,"Uchgaon, India",28-Dec-14,Signature,Fuel,F,83816.0,11.336391129857876
14449,"Deoghar, India",28-Oct-13,Gold,Grocery,M,63821.0,11.06385323747972
14450,"Nadbai, India",25-Dec-13,Silver,Food,M,12984.0,9.471550124096849
14451,"Cherthala, India",17-Dec-13,Platinum,Food,M,169669.0,12.041610653036985
14452,"Rudrapur, India",27-Aug-14,Gold,Entertainment,F,187285.0,12.140392139242373
14453,"Dharmanagar, India",1-Nov-14,Platinum,Entertainment,M,193275.0,12.171874498150197
14454,"Kalpi, India",15-May-14,Gold,Fuel,F,283088.0,12.553516614817013
14455,"Sangrur, India",17-Apr-14,Signature,Entertainment,M,79224.0,11.280047184559121
14456,"Viramgam, India",11-May-14,Silver,Bills,M,240489.0,12.390433787621898
14457,"Panipat, India",11-Mar-15,Gold,Fuel,F,27402.0,10.218407775433768
14458,"Bathinda, India",27-Apr-14,Signature,Grocery,M,130745.0,11.781011788724976
14459,"Manavadar, India",27-Oct-13,Silver,Fuel,F,95712.0,11.469109409385792
14460,"Narnaul, India",12-Dec-14,Platinum,Entertainment,M,138430.0,11.838127285523347
14461,"Lal Gopalganj Nindaura, India",10-Feb-14,Gold,Bills,M,73196.0,11.200909715502995
14462,"Visakhapatnam, India",28-Dec-14,Signature,Grocery,M,112931.0,11.634541146646788
14463,"Sidhpur, India",18-Oct-14,Platinum,Bills,F,262227.0,12.476969633321136
14464,"Palwancha, India",8-May-14,Silver,Food,F,61957.0,11.034212015120223
14465,"Mangrulpir, India",6-Jul-14,Silver,Grocery,F,188908.0,12.14902069661087
14466,"Perambalur, India",24-Mar-15,Signature,Fuel,M,50023.0,10.820258169247134
14467,"Kurnool, India",25-Apr-14,Platinum,Fuel,M,241011.0,12.392602003764306
14468,"Parli, India",12-Feb-15,Silver,Grocery,M,152741.0,11.936505502503564
14469,"Rayagada, India",9-Sep-14,Gold,Fuel,F,113126.0,11.636266360403956
14470,"Jatani, India",28-Jan-14,Signature,Grocery,F,162425.0,11.997977792417482
14471,"Koyilandy, India",9-Dec-14,Signature,Entertainment,M,222002.0,12.310446174276624
14472,"Manwath, India",30-Mar-15,Silver,Bills,F,144855.0,11.88349542450048
14473,"Nidadavole, India",15-Apr-14,Platinum,Fuel,M,139554.0,11.846214067774419
14474,"Aurangabad, India",9-Mar-15,Silver,Grocery,M,81022.0,11.302488343965512
14475,"Sardarshahar, India",20-Jul-14,Signature,Entertainment,M,100856.0,11.521458950988468
14476,"Rajakhera, India",14-Mar-14,Platinum,Bills,M,186932.0,12.138505542865913
14477,"Rajahmundry, India",6-Jun-14,Platinum,Fuel,F,46600.0,10.74937727911096
14478,"Sojat, India",15-Nov-13,Gold,Fuel,F,7031.0,8.858226439365012
14479,"Phusro, India",7-Jan-14,Signature,Bills,M,37468.0,10.53126920341452
14480,"Rajula, India",11-Nov-14,Signature,Bills,M,22439.0,10.018600359636633
14481,"Noida, India",24-Aug-14,Signature,Grocery,M,107903.0,11.588997221921472
14482,"Nedumangad, India",10-Jun-14,Signature,Food,F,260176.0,12.469117447610174
14483,"Tharad, India",8-Nov-13,Signature,Grocery,M,209900.0,12.254391269970792
14484,"Sendhwa, India",8-Jun-14,Gold,Entertainment,M,245534.0,12.411194782246564
14485,"Ranaghat, India",28-Jul-14,Signature,Grocery,F,232943.0,12.358553360313108
14486,"Visakhapatnam, India",23-Jun-14,Platinum,Bills,F,233023.0,12.358896731535106
14487,"Jagraon, India",20-Jan-15,Gold,Bills,F,196646.0,12.18916552221346
14488,"Ramanathapuram, India",10-Feb-14,Platinum,Food,M,40774.0,10.615824427489214
14489,"Batala, India",11-Oct-14,Signature,Grocery,F,216392.0,12.28485147792665
14490,"Machilipatnam, India",13-Mar-15,Platinum,Bills,M,203194.0,12.221921388084512
14491,"Yellandu, India",6-Mar-14,Silver,Fuel,F,71073.0,11.17147686677548
14492,"Suar, India",18-Feb-15,Signature,Food,F,32848.0,10.399676582049104
14493,"Mudalagi, India",9-Jul-14,Silver,Fuel,M,122173.0,11.713201537124299
14494,"Bengaluru, India",20-Feb-14,Gold,Food,M,191372.0,12.161979682219549
14495,"Mahnar Bazar, India",16-May-15,Signature,Bills,F,242549.0,12.398963153673362
14496,"Pusad, India",21-Mar-14,Silver,Food,M,283421.0,12.554692232018983
14497,"Seoni, India",19-May-15,Silver,Food,M,139712.0,11.84734559746531
14498,"Vyara, India",4-Mar-15,Platinum,Grocery,M,127781.0,11.75808096593555
14499,"Patiala, India",22-Nov-14,Gold,Grocery,F,207602.0,12.24338288103651
14500,"Madurai, India",27-Mar-14,Signature,Entertainment,M,289594.0,12.576238674151282
14501,"Vasai-Virar, India",26-Jun-14,Gold,Entertainment,M,129530.0,11.771675513713754
14502,"Kot Kapura, India",18-Feb-14,Silver,Bills,F,262825.0,12.479247495249881
14503,"Visnagar, India",3-Aug-14,Gold,Entertainment,F,47560.0,10.769768376656003
14504,"Ranaghat, India",10-Mar-14,Platinum,Food,F,66072.0,11.098515470380258
14505,"Nawabganj, India",12-Sep-14,Platinum,Entertainment,F,57341.0,10.956788618494235
14506,"Pehowa, India",27-Dec-14,Platinum,Fuel,M,82438.0,11.319813904896861
14507,"Nagaur, India",14-Jan-14,Platinum,Entertainment,M,295725.0,12.597188628928214
14508,"Nagapattinam, India",23-Feb-15,Silver,Bills,F,283198.0,12.553905109722022
14509,"Bheemunipatnam, India",23-Mar-15,Gold,Bills,M,84402.0,11.343358224976036
14510,"Panipat, India",22-Jun-14,Silver,Bills,M,219394.0,12.298629037137877
14511,"Gokak, India",19-Mar-14,Platinum,Food,F,162171.0,11.996412779374623
14512,"Pehowa, India",9-Oct-14,Silver,Food,F,21420.0,9.972127028252816
14513,"Chennai, India",22-Jun-14,Gold,Bills,M,205841.0,12.234864163192915
14514,"Kottayam, India",7-Jan-15,Gold,Grocery,M,236686.0,12.374493872151822
14515,"Tarn Taran, India",9-Jun-14,Gold,Fuel,M,73860.0,11.209940227442981
14516,"Makhdumpur, India",4-Jul-14,Silver,Bills,F,267527.0,12.49697951273757
14517,"Perumbavoor, India",30-Mar-14,Platinum,Grocery,M,181262.0,12.107704294282799
14518,"Sattur, India",25-Oct-13,Signature,Bills,F,213837.0,12.272973997981932
14519,"Nashik, India",7-Oct-13,Gold,Bills,M,114458.0,11.64797195924836
14520,"Faridabad, India",29-Oct-13,Platinum,Bills,M,296249.0,12.598958971431477
14521,"Shamsabad Agra, India",5-Dec-13,Platinum,Entertainment,F,54913.0,10.913523604095793
14522,"Warora, India",27-Apr-14,Silver,Entertainment,F,79386.0,11.282089905870643
14523,"Ladwa, India",30-Sep-14,Gold,Grocery,M,121105.0,11.704421474143722
14524,"Pavagada, India",3-Mar-14,Platinum,Grocery,F,182646.0,12.115310607232257
14525,"Morshi, India",27-Mar-15,Platinum,Food,F,39986.0,10.596309680272128
14526,"Anjangaon, India",8-Nov-14,Platinum,Food,M,246746.0,12.416118799167107
14527,"Sattenapalle, India",12-Oct-13,Silver,Grocery,M,62725.0,11.046531313714157
14528,"Paravoor, India",21-Jul-14,Gold,Fuel,M,99433.0,11.507249386471992
14529,"Naidupet, India",17-Dec-14,Signature,Bills,M,24634.0,10.111923474978063
14530,"Sainthia, India",5-Jan-15,Silver,Grocery,F,3825.59,8.249729346161542
14531,"Hisar, India",8-Dec-13,Silver,Fuel,F,210532.0,12.257397689413704
14532,"Shujalpur, India",8-Sep-14,Silver,Grocery,M,106714.0,11.577917008477668
14533,"North Lakhimpur, India",30-Mar-15,Silver,Bills,M,200339.0,12.207771202165755
14534,"Kaithal, India",11-Jan-14,Signature,Entertainment,F,196704.0,12.18946042347452
14535,"Vijayapura, India",30-Apr-15,Platinum,Bills,F,265596.0,12.489735401339901
14536,"Hansi, India",5-Oct-13,Gold,Grocery,M,79974.0,11.28946936481772
14537,"Chittur-Thathamangalam, India",5-Apr-14,Gold,Fuel,F,82716.0,11.32318042216003
14538,"Karur, India",14-Nov-13,Gold,Fuel,F,246770.0,12.416216060057364
14539,"Manwath, India",17-Mar-14,Platinum,Bills,F,118765.0,11.6849104496628
14540,"Muddebihal, India",27-Feb-14,Silver,Fuel,M,42266.0,10.651761918721386
14541,"Belagavi, India",3-Jun-14,Silver,Bills,F,221631.0,12.308773627762093
14542,"Pipariya, India",13-Jul-14,Signature,Grocery,M,283298.0,12.55425815598534
14543,"Sikandra Rao, India",26-Oct-13,Silver,Bills,M,226318.0,12.32970078744324
14544,"Sasaram, India",12-Nov-14,Silver,Entertainment,M,123376.0,11.722999987344005
14545,"Talaja, India",8-Oct-13,Gold,Fuel,F,33623.0,10.422995376684952
14546,"Srinagar, India",20-Sep-14,Gold,Fuel,M,100822.0,11.521121783194713
14547,"Sanduru, India",25-Nov-14,Platinum,Fuel,F,280124.0,12.542991211103228
14548,"Nainital, India",30-Dec-14,Signature,Grocery,F,296420.0,12.59953602009674
14549,"Chandausi, India",20-Jan-14,Platinum,Entertainment,F,33642.0,10.423560289658782
14550,"Palasa Kasibugga, India",2-Jan-15,Gold,Bills,F,117321.0,11.67267757033783
14551,"Kamareddy, India",25-Dec-14,Platinum,Grocery,F,14631.0,9.590966190070702
14552,"Morshi, India",17-Oct-14,Gold,Bills,M,223318.0,12.316356521534995
14553,"Jamui, India",20-Apr-15,Silver,Food,F,30696.0,10.331920208930685
14554,"Madanapalle, India",9-May-15,Platinum,Fuel,F,53036.0,10.878745062174133
14555,"Thakurdwara, India",4-Jan-14,Platinum,Fuel,F,251416.0,12.43486819417267
14556,"Rayachoti, India",7-Mar-15,Signature,Food,M,161533.0,11.992470925803083
14557,"Sankarankoil, India",11-Aug-14,Signature,Fuel,M,197840.0,12.195218956772091
14558,"Murtijapur, India",20-Jun-14,Silver,Grocery,F,215413.0,12.280317036949793
14559,"Sira, India",24-Jun-14,Signature,Food,M,178108.0,12.09015100140918
14560,"Wai, India",4-May-14,Platinum,Grocery,F,26551.0,10.18686035339981
14561,"Savarkundla, India",4-Nov-13,Signature,Bills,M,84088.0,11.339631040735778
14562,"Agra, India",25-Jan-15,Platinum,Grocery,M,129754.0,11.773403335931128
14563,"Alappuzha, India",9-Feb-14,Silver,Fuel,F,106779.0,11.578525922054178
14564,"Nadiad, India",23-Nov-13,Gold,Grocery,F,275387.0,12.525936291342612
14565,"Pattamundai, India",13-Oct-14,Signature,Bills,F,288565.0,12.57267910826394
14566,"Nedumangad, India",2-Apr-15,Signature,Fuel,M,249394.0,12.42679326391163
14567,"Zirakpur, India",8-Dec-14,Platinum,Food,M,175566.0,12.075776015415581
14568,"Suar, India",15-Aug-14,Silver,Food,F,163463.0,12.004348061589264
14569,"Thiruvarur, India",30-Oct-13,Silver,Entertainment,M,108301.0,11.592678900039248
14570,"Sangrur, India",19-May-14,Gold,Grocery,M,235663.0,12.370162340729324
14571,"Rawatbhata, India",25-Sep-14,Signature,Food,F,204552.0,12.228582389590743
14572,"Sunabeda, India",23-Nov-13,Silver,Grocery,M,211414.0,12.261578305435581
14573,"Udgir, India",3-Dec-13,Platinum,Bills,F,258693.0,12.463401175017648
14574,"Wankaner, India",23-Nov-14,Signature,Bills,F,69203.0,11.144813943403413
14575,"Jodhpur, India",16-Apr-14,Gold,Entertainment,F,189993.0,12.154747771696629
14576,"New Delhi, India",16-May-14,Signature,Bills,M,49226.0,10.80419753244326
14577,"Pandharpur, India",15-Jan-15,Platinum,Bills,F,235887.0,12.3711123950896
14578,"Memari, India",3-Feb-14,Platinum,Fuel,F,3825.59,8.249729346161542
14579,"Sohna, India",6-Nov-13,Signature,Food,F,21442.0,9.973153530769231
14580,"Sirhind Fatehgarh Sahib, India",9-Dec-13,Signature,Grocery,F,102279.0,11.535469429405122
14581,"Diphu, India",27-Dec-14,Silver,Fuel,F,51360.0,10.84663440857928
14582,"Ramachandrapuram, India",25-Oct-13,Platinum,Food,M,87659.0,11.3812209739728
14583,"Ratangarh, India",21-Apr-14,Silver,Entertainment,M,258811.0,12.46385720838555
14584,"Samastipur, India",17-Oct-13,Silver,Entertainment,M,140601.0,11.853688483008598
14585,"Anand, India",10-Sep-14,Gold,Fuel,F,179683.0,12.098955031523234
14586,"Thanesar, India",18-Jun-14,Signature,Grocery,M,88333.0,11.388880363441581
14587,"Padrauna, India",27-Jun-14,Gold,Grocery,F,84633.0,11.34609135611061
14588,"Lunglei, India",19-Jan-14,Platinum,Entertainment,F,258010.0,12.460757498653795
14589,"Mansa, India",25-Dec-14,Signature,Grocery,F,166766.0,12.02435290760691
14590,"Jamnagar, India",6-Mar-14,Silver,Bills,M,277812.0,12.534703504463769
14591,"Puranpur, India",28-Dec-14,Signature,Fuel,F,298518.0,12.606588861380407
14592,"Kalyan-Dombivali, India",26-Jan-14,Gold,Bills,M,99393.0,11.506847028649759
14593,"Nabadwip, India",18-Jul-14,Silver,Grocery,M,197970.0,12.195875834303214
14594,"Makhdumpur, India",23-Mar-14,Silver,Food,F,172192.0,12.056371219743014
14595,"English Bazar, India",25-Jul-14,Platinum,Entertainment,F,202514.0,12.218569236859457
14596,"Yawal, India",3-Oct-14,Signature,Fuel,M,149470.0,11.914857673063228
14597,"Singrauli, India",26-Mar-14,Signature,Food,M,261308.0,12.473458894084324
14598,"Puttur, India",30-Jan-15,Platinum,Grocery,F,36571.0,10.507038199284317
14599,"Adityapur, India",17-Sep-14,Gold,Fuel,M,50289.0,10.825561529166011
14600,"Panipat, India",13-Sep-14,Gold,Bills,M,179588.0,12.098426185758512
14601,"Srinagar, India",16-Nov-13,Platinum,Entertainment,M,212337.0,12.265934623666656
14602,"Thiruvallur, India",18-Oct-13,Gold,Food,M,113190.0,11.636831936290152
14603,"Thiruvarur, India",31-Aug-14,Silver,Food,F,287032.0,12.567352470710166
14604,"Nuzvid, India",12-Jan-15,Silver,Fuel,F,207842.0,12.244538265980394
14605,"Kannur, India",1-Feb-14,Platinum,Grocery,F,184210.0,12.123837118718466
14606,"Shamsabad Agra, India",26-Mar-14,Gold,Food,M,44006.0,10.692103991155873
14607,"Pithampur, India",19-Feb-14,Gold,Grocery,F,4767.0,8.469682208745185
14608,"Padrauna, India",20-Apr-14,Gold,Fuel,F,249392.0,12.426785244472509
14609,"Manavadar, India",11-Aug-14,Platinum,Fuel,F,227282.0,12.33395121601857
14610,"Tiruchendur, India",10-Aug-14,Silver,Entertainment,F,218922.0,12.296475348799992
14611,"Tharamangalam, India",6-Feb-14,Silver,Food,M,32233.0,10.380777075082664
14612,"Ambejogai, India",15-Feb-15,Platinum,Food,F,170460.0,12.04626181053802
14613,"Adoni, India",25-Jan-15,Platinum,Grocery,F,40082.0,10.598707583257005
14614,"Gooty, India",17-May-14,Signature,Food,M,3825.59,8.249729346161542
14615,"Dumka, India",25-Jan-15,Signature,Entertainment,F,119971.0,11.695013661204392
14616,"Tasgaon, India",22-Dec-13,Silver,Fuel,M,111456.0,11.621394145275923
14617,"Marmagao, India",28-Dec-14,Silver,Entertainment,M,37367.0,10.528570002181944
14618,"Shahpur, India",18-Dec-14,Silver,Food,M,287863.0,12.570243425363834
14619,"Lucknow, India",3-Mar-15,Silver,Fuel,M,218209.0,12.293213180845175
14620,"Arakkonam, India",3-Sep-14,Signature,Bills,M,52379.0,10.866280118061702
14621,"Anantnag, India",22-Dec-14,Platinum,Entertainment,M,54854.0,10.912448619251592
14622,"Bhubaneswar, India",24-Feb-14,Signature,Bills,M,127551.0,11.756279403572467
14623,"Palladam, India",20-Dec-14,Signature,Fuel,M,222666.0,12.31343266085554
14624,"Lalsot, India",22-Nov-14,Platinum,Fuel,M,174371.0,12.068946227108697
14625,"Ajmer, India",27-Feb-14,Gold,Entertainment,F,245278.0,12.410151617124075
14626,"Narnaul, India",14-May-14,Platinum,Fuel,M,234695.0,12.36604633866022
14627,"Amravati, India",18-Apr-14,Signature,Entertainment,F,95597.0,11.467907178318564
14628,"Ujjain, India",18-Mar-15,Signature,Food,M,198852.0,12.200321137270839
14629,"Sattenapalle, India",24-Mar-14,Gold,Fuel,M,93504.0,11.44577018978282
14630,"Raayachuru, India",9-Aug-14,Silver,Bills,M,184037.0,12.122897537007574
14631,"Raurkela, India",31-Jul-14,Silver,Fuel,F,298106.0,12.605207761443467
14632,"Sojat, India",25-Dec-13,Gold,Entertainment,M,143997.0,11.877554689572797
14633,"Periyasemur, India",7-Apr-14,Platinum,Entertainment,F,281029.0,12.54621670418311
14634,"Sindhnur, India",18-Nov-14,Signature,Grocery,F,116771.0,11.66797859460999
14635,"Vikarabad, India",7-Mar-15,Platinum,Entertainment,F,236961.0,12.375655069709087
14636,"Gurdaspur, India",2-Apr-14,Platinum,Food,F,70194.0,11.159032362406052
14637,"Satana, India",4-Nov-14,Gold,Food,F,227231.0,12.33372680098182
14638,"Shrirampur, India",26-Mar-15,Gold,Food,M,161994.0,11.995320749540682
14639,"Jagraon, India",6-Jan-14,Platinum,Entertainment,F,206815.0,12.239584788062622
14640,"Tiruvannamalai, India",8-Feb-15,Silver,Food,F,148212.0,11.906405707295256
14641,"Usilampatti, India",10-Jul-14,Silver,Fuel,M,153108.0,11.938905365025771
14642,"Lakhimpur, India",26-Aug-14,Signature,Food,M,285821.0,12.563124518422262
14643,"Tilda Newra, India",20-Feb-15,Signature,Fuel,F,182593.0,12.115020387895589
14644,"Naila Janjgir, India",30-May-14,Gold,Bills,M,54926.0,10.913760309880715
14645,"Bikaner, India",7-Oct-14,Silver,Entertainment,M,291163.0,12.581641961288671
14646,"Darbhanga, India",21-Apr-14,Silver,Food,F,106020.0,11.57139246667992
14647,"Lanka, India",23-Sep-14,Silver,Grocery,M,232973.0,12.358682138338603
14648,"Sindhnur, India",18-Aug-14,Signature,Fuel,F,86748.0,11.370774170365143
